[Debug] Encriptando bloques (archivo original: 11450 bytes):
[Block 1276] IN: V0=0x206C6962, V1=0x72657065 -> C0=0x3C62FDE4, C1=0xE46DB32C
[Block 1277] IN: V0=0x6E736164, V1=0x6F722070 -> C0=0x8F00DEE9, C1=0xB97488F6
[Block 1278] IN: V0=0x65726F20, V1=0x71756520 -> C0=0xEEDDD9D7, C1=0x8D417AF0
[Block 1279] IN: V0=0x73652076, V1=0x696F206F -> C0=0xB022ED58, C1=0x7C9C60CA
[Block 1280] IN: V0=0x626C6967, V1=0x61646F20 -> C0=0x43A7DCCD, C1=0x8F07D167
[Block 1281] IN: V0=0x61206A75, V1=0x73746966 -> C0=0xD32C7B14, C1=0xE0880F4D
[Block 1282] IN: V0=0x69636172, V1=0x206C6F20 -> C0=0xD801DA72, C1=0x6EFCEB57
[Block 1283] IN: V0=0x71756520, V1=0x6C657320 -> C0=0xD92BDC1C, C1=0x5B37A94B
[Block 1284] IN: V0=0x686162C3, V1=0xAD61206C -> C0=0xF5E9DD38, C1=0x0D21DB81
[Block 1285] IN: V0=0x65C3AD64, V1=0x6F2C206C -> C0=0x9F81C45F, C1=0x87EA496D
[Block 1286] IN: V0=0x6520636F, V1=0x6E746573 -> C0=0xEA3087A4, C1=0x2BB7A011
[Block 1287] IN: V0=0x74C3B33A, V1=0x0D0A0D0A -> C0=0x87E22DB5, C1=0xD5E25402
[Block 1288] IN: V0=0x2D53C3AD, V1=0x2E205061 -> C0=0x1963445B, C1=0x0A490281
[Block 1289] IN: V0=0x72612073, V1=0x616C7661 -> C0=0x9E7323CD, C1=0xEE4E1DFB
[Block 1290] IN: V0=0x72206120, V1=0x746F646F -> C0=0x9AE60F23, C1=0x63637415
[Block 1291] IN: V0=0x73206465, V1=0x6C20696E -> C0=0xF91C1E7B, C1=0x8070D4EF
[Block 1292] IN: V0=0x66696572, V1=0x6E6F2E0D -> C0=0x9E2794FF, C1=0x7C32B754
[Block 1293] IN: V0=0x0A0D0A47, V1=0x75747265 -> C0=0x4BD5B203, C1=0x29BB7BF6
[Block 1294] IN: V0=0x206C6520, V1=0x64696A6F -> C0=0x5D827684, C1=0x04369B5F
[Block 1295] IN: V0=0x20656E74, V1=0x6F6E6365 -> C0=0xDA515C4E, C1=0x41B045E4
[Block 1296] IN: V0=0x733A0D0A, V1=0x0D0A2DC2 -> C0=0xD6C53A08, C1=0x87B9052D
[Block 1297] IN: V0=0xBF5175C3, V1=0xA9206573 -> C0=0x38816187, C1=0x709A3257
[Block 1298] IN: V0=0x20656C20, V1=0x696E6669 -> C0=0x30C2EE5B, C1=0xCF52226D
[Block 1299] IN: V0=0x65726E6F, V1=0x3F0D0A0D -> C0=0xB333F8EE, C1=0xCD2B272D
[Block 1300] IN: V0=0x0A2D556E, V1=0x206C7567 -> C0=0xEED4F631, C1=0x1F2724B3
[Block 1301] IN: V0=0x61722062, V1=0x616A6F20 -> C0=0x923565F6, C1=0xA6AEE2DE
[Block 1302] IN: V0=0x74696572, V1=0x72612064 -> C0=0x405A1736, C1=0x426D2557
[Block 1303] IN: V0=0x6F6E6465, V1=0x206C6173 -> C0=0x334CDC48, C1=0x64CA1751
[Block 1304] IN: V0=0x20C3A16E, V1=0x696D6173 -> C0=0x93B31B82, C1=0xFEA65D27
[Block 1305] IN: V0=0x20617264, V1=0x6572C3A1 -> C0=0x689828D9, C1=0x8BF73E52
[Block 1306] IN: V0=0x6E207920, V1=0x61726465 -> C0=0xBC383AE2, C1=0x17DCC138
[Block 1307] IN: V0=0x72C3A16E, V1=0x2E0D0A0D -> C0=0xFD8DCADF, C1=0xBFA4F633
[Block 1308] IN: V0=0x0A2DC2BF, V1=0x59207461 -> C0=0x46D885E1, C1=0xB5A27B44
[Block 1309] IN: V0=0x6D6269C3, V1=0xA96E2073 -> C0=0x42108371, C1=0x3F5885AD
[Block 1310] IN: V0=0x65207361, V1=0x6C766172 -> C0=0xA2F160E6, C1=0xBE351C8B
[Block 1311] IN: V0=0x6F6E206C, V1=0x6F732071 -> C0=0xD6347D6B, C1=0x154A408F
[Block 1312] IN: V0=0x7565206C, V1=0x6520636C -> C0=0xED898B33, C1=0x26A059B8
[Block 1313] IN: V0=0x61766172, V1=0x6F6E206C -> C0=0x3C579B4E, C1=0xD2E7E651
[Block 1314] IN: V0=0x6F732063, V1=0x6C61766F -> C0=0xFF15EB54, C1=0xCDD6C912
[Block 1315] IN: V0=0x733F0D0A, V1=0x0D0A2D53 -> C0=0x00CFC76F, C1=0x1EEB90DC
[Block 1316] IN: V0=0xC3AD202D, V1=0x7265706C -> C0=0x9EF5FFD0, C1=0x7E306A04
[Block 1317] IN: V0=0x6963C3B3, V1=0x20457370 -> C0=0x5EF66CC6, C1=0x5DDD8025
[Block 1318] IN: V0=0x696E6F73, V1=0x612C2063 -> C0=0xF0DF9759, C1=0x5AAD1E13
[Block 1319] IN: V0=0x75796120, V1=0x74656F6C -> C0=0x1128F8DD, C1=0x02AA5908
[Block 1320] IN: V0=0x6F67C3AD, V1=0x61206572 -> C0=0x84794587, C1=0x2F1C5A20
[Block 1321] IN: V0=0x6120696E, V1=0x63696572 -> C0=0xF3D503D5, C1=0x8B5A2A23
[Block 1322] IN: V0=0x74612E0D, V1=0x0A0D0A48 -> C0=0xB70E9A85, C1=0x06C8703D
[Block 1323] IN: V0=0x6162C3AD, V1=0x61207465 -> C0=0x69955B79, C1=0xEEA8911E
[Block 1324] IN: V0=0x6D69646F, V1=0x20717565 -> C0=0x0F3DFB8F, C1=0xFF3FC1CC
[Block 1325] IN: V0=0x20656C20, V1=0x63617061 -> C0=0x640E4395, C1=0x5BC7CD7A
[Block 1326] IN: V0=0x74617A20, V1=0x6C652065 -> C0=0x9DCE7EAB, C1=0x2E692B4C
[Block 1327] IN: V0=0x78696769, V1=0x65726120 -> C0=0x899DCB88, C1=0xA3FF6171
[Block 1328] IN: V0=0x6375656E, V1=0x74617320 -> C0=0xE3FC170D, C1=0x33BE3C64
[Block 1329] IN: V0=0x6465206C, V1=0x6F206F63 -> C0=0x53558F78, C1=0x7CCC6C60
[Block 1330] IN: V0=0x75727269, V1=0x646F2061 -> C0=0x0E03086C, C1=0x42B14204
[Block 1331] IN: V0=0x6E6F6368, V1=0x6520636F -> C0=0xDC6B12D7, C1=0x09D87F08
[Block 1332] IN: V0=0x6E207375, V1=0x2068696A -> C0=0x5665DE84, C1=0x3C5E39F9
[Block 1333] IN: V0=0x612E2044, V1=0x65737075 -> C0=0x9FAD59EB, C1=0xBF3E059C
[Block 1334] IN: V0=0xC3A97320, V1=0x64656C20 -> C0=0x280C4143, C1=0xFE1EA663
[Block 1335] IN: V0=0x616C6D75, V1=0x65727A6F -> C0=0x5175ECB5, C1=0x80C7C262
[Block 1336] IN: V0=0x2C206C65, V1=0x20706964 -> C0=0xB5866953, C1=0x1C5E8FE2
[Block 1337] IN: V0=0x6965726F, V1=0x6E207175 -> C0=0xEC13C568, C1=0xD4669F93
[Block 1338] IN: V0=0x65207265, V1=0x6C657965 -> C0=0x27ED2E9F, C1=0x2E7BD11E
[Block 1339] IN: V0=0x7261206C, V1=0x6F7320C3 -> C0=0x8238CC2B, C1=0x1AB648B4
[Block 1340] IN: V0=0xBA6C7469, V1=0x6D6F7320 -> C0=0x4099316D, C1=0x77FEC07C
[Block 1341] IN: V0=0x636170C3, V1=0xAD74756C -> C0=0x696E6B6B, C1=0xE20305A7
[Block 1342] IN: V0=0x6F732E20, V1=0x45737069 -> C0=0x605E6402, C1=0x29818D70
[Block 1343] IN: V0=0x6E6F7361, V1=0x20647572 -> C0=0x867524A3, C1=0xE89E0191
[Block 1344] IN: V0=0x6D69C3B3, V1=0x20756E61 -> C0=0xFB3168FA, C1=0x276FC67E
[Block 1345] IN: V0=0x20736965, V1=0x73746120 -> C0=0x02E807F6, C1=0x096882C0
[Block 1346] IN: V0=0x6C617267, V1=0x612C2075 -> C0=0xD41E81B8, C1=0x5E2C7061
[Block 1347] IN: V0=0x6E206C65, V1=0x76652073 -> C0=0x2753DA9F, C1=0xD6B4DF03
[Block 1348] IN: V0=0x7565C3B1, V1=0x6F20696E -> C0=0x1B0596A2, C1=0x96C95048
[Block 1349] IN: V0=0x74657272, V1=0x756D7069 -> C0=0xA6A873D1, C1=0x0F68F6E0
[Block 1350] IN: V0=0x646F2070, V1=0x6F722070 -> C0=0xAB315BC4, C1=0xA2C0A046
[Block 1351] IN: V0=0x65727369, V1=0x7374656E -> C0=0x55CB3160, C1=0x48781A24
[Block 1352] IN: V0=0x74657320, V1=0x6D617274 -> C0=0x535E8A06, C1=0x4B4938BB
[Block 1353] IN: V0=0x696C6C6F, V1=0x73207920 -> C0=0xB3F90104, C1=0x764A51FC
[Block 1354] IN: V0=0x706F7220, V1=0x76616761 -> C0=0xD4DC5E86, C1=0x6671A968
[Block 1355] IN: V0=0x73207072, V1=0x656D6F6E -> C0=0x3049EAD6, C1=0xDAC9F2EB
[Block 1356] IN: V0=0x6963696F, V1=0x6E65732E -> C0=0x5BA8B9A9, C1=0xEF402E8B
[Block 1357] IN: V0=0x20486163, V1=0x69612065 -> C0=0x3E645200, C1=0x3805135B
[Block 1358] IN: V0=0x6C206174, V1=0x61726465 -> C0=0xBEB1E8F2, C1=0xAE6D668D
[Block 1359] IN: V0=0x63657220, V1=0x7365206C -> C0=0x48D7ECE2, C1=0xC4473869
[Block 1360] IN: V0=0x6576616E, V1=0x74C3B320 -> C0=0xE4735FB1, C1=0xC10BDB16
[Block 1361] IN: V0=0x79207361, V1=0x6C69C3B3 -> C0=0xAAB57507, C1=0x465B1DF8
[Block 1362] IN: V0=0x20616C20, V1=0x636F7272 -> C0=0xC25DFFFF, C1=0x9EE47271
[Block 1363] IN: V0=0x65646F72, V1=0x2E204469 -> C0=0xC258EC08, C1=0xCAD0DB18
[Block 1364] IN: V0=0x6A6F2063, V1=0x6F6D6F20 -> C0=0x1D6FDD21, C1=0x7E395643
[Block 1365] IN: V0=0x73692070, V1=0x656E7361 -> C0=0x21D431EB, C1=0x4C2FD2FF
[Block 1366] IN: V0=0x72612065, V1=0x6E20766F -> C0=0x971E78A5, C1=0x816BD616
[Block 1367] IN: V0=0x7A20616C, V1=0x74613A0D -> C0=0x1962702C, C1=0x1D990C88
[Block 1368] IN: V0=0x0A0D0A2D, V1=0x4C617320 -> C0=0xB320C6E8, C1=0xBE4895FA
[Block 1369] IN: V0=0x61677561, V1=0x73206573 -> C0=0xED5B9A66, C1=0x20118014
[Block 1370] IN: V0=0x74C3A16E, V1=0x2062616A -> C0=0x98641EBC, C1=0x7A292072
[Block 1371] IN: V0=0x61732E20, V1=0x59612066 -> C0=0x98944D6E, C1=0xCB6200ED
[Block 1372] IN: V0=0x616C7461, V1=0x20706F63 -> C0=0x39AAD15C, C1=0xBF61223F
[Block 1373] IN: V0=0x6F2E0D0A, V1=0x0D0A2D59 -> C0=0x4B0C7FD0, C1=0xA15B7C47
[Block 1374] IN: V0=0x61206661, V1=0x6C746120 -> C0=0x53F3B043, C1=0xD070FB26
[Block 1375] IN: V0=0x706F636F, V1=0x202D7265 -> C0=0x5C91C296, C1=0x24173551
[Block 1376] IN: V0=0x70697469, V1=0xC3B32047 -> C0=0x1A505A9F, C1=0x5F644746
[Block 1377] IN: V0=0x75747265, V1=0x6C2C2063 -> C0=0x8451A070, C1=0xF8141D04
[Block 1378] IN: V0=0x6F6D6F20, V1=0x756E2065 -> C0=0xB3B1B74B, C1=0x1535905D
[Block 1379] IN: V0=0x636F2E0D, V1=0x0A0D0A4C -> C0=0x9AC72F80, C1=0xA416C33B
[Block 1380] IN: V0=0x6F732074, V1=0x72657320 -> C0=0x0FB8CF18, C1=0x8B445CCB
[Block 1381] IN: V0=0x6C6F2068, V1=0x6162C3AD -> C0=0xA5BE5287, C1=0xD866653D
[Block 1382] IN: V0=0x616E2073, V1=0x65677569 -> C0=0x069701A2, C1=0xB1E009E5
[Block 1383] IN: V0=0x646F2E20, V1=0x48696E63 -> C0=0xDD751D6E, C1=0x1D95EC7B
[Block 1384] IN: V0=0x61646F73, V1=0x20656E20 -> C0=0x3F6DDF29, C1=0x96AD335A
[Block 1385] IN: V0=0x656C2070, V1=0x69736F20 -> C0=0x56DDF987, C1=0x0A9104AD
[Block 1386] IN: V0=0x64652070, V1=0x69656472 -> C0=0x78603368, C1=0xFA5BF6FD
[Block 1387] IN: V0=0x61206C65, V1=0x20706964 -> C0=0x2293A355, C1=0x4F1796BA
[Block 1388] IN: V0=0x6965726F, V1=0x6E206C61 -> C0=0xF44FC910, C1=0x7880C519
[Block 1389] IN: V0=0x2062656E, V1=0x64696369 -> C0=0xEA3E4128, C1=0x866DAC6C
[Block 1390] IN: V0=0xC3B36E2E, V1=0x20446573 -> C0=0x5040B16A, C1=0xCAB28C8F
[Block 1391] IN: V0=0x7075C3A9, V1=0x73206C6F -> C0=0x4C1552F7, C1=0x425167AE
[Block 1392] IN: V0=0x206D616C, V1=0x64696A65 -> C0=0x0C31E98F, C1=0x279A2891
[Block 1393] IN: V0=0x726F6E2C, V1=0x206C6F20 -> C0=0x9AA44722, C1=0xFEC881D4
[Block 1394] IN: V0=0x65736375, V1=0x70696572 -> C0=0xDB72B577, C1=0xDC218A0B
[Block 1395] IN: V0=0x6F6E2079, V1=0x206C6F20 -> C0=0xD9D30EB9, C1=0xD4F08A12
[Block 1396] IN: V0=0x656D7075, V1=0x6A61726F -> C0=0x11141D3B, C1=0xB2066E6C
[Block 1397] IN: V0=0x6E206861, V1=0x73746120 -> C0=0x51F6B766, C1=0x0A2D2C15
[Block 1398] IN: V0=0x656C2066, V1=0x6F6E646F -> C0=0x52C58B7F, C1=0x3D04561D
[Block 1399] IN: V0=0x2E204C61, V1=0x206D7563 -> C0=0xD4906EE1, C1=0xEEF78A55
[Block 1400] IN: V0=0x68616368, V1=0x61206C6C -> C0=0xBF955615, C1=0x2F03D969
[Block 1401] IN: V0=0x6F726162, V1=0x612E2045 -> C0=0x8220E82E, C1=0x31E7C0F6
[Block 1402] IN: V0=0x7370696E, V1=0x6F736120 -> C0=0x59E3353F, C1=0x581B8296
[Block 1403] IN: V0=0x656E7465, V1=0x6E6469C3 -> C0=0xBD98E2AA, C1=0x7FA8F51B
[Block 1404] IN: V0=0xB3206C6F, V1=0x20717565 -> C0=0x67B0CF43, C1=0x1BBABBBB
[Block 1405] IN: V0=0x206C6520, V1=0x65737065 -> C0=0x6993F2A0, C1=0x8D97F326
[Block 1406] IN: V0=0x72616261, V1=0x2064656C -> C0=0x2EABB7EE, C1=0x71653797
[Block 1407] IN: V0=0x206F7472, V1=0x6F206C61 -> C0=0x8D07E32F, C1=0xB4D03521
[Block 1408] IN: V0=0x646F2064, V1=0x65206C61 -> C0=0x4DFF6B94, C1=0xFE52E34D
[Block 1409] IN: V0=0x20707565, V1=0x7274612E -> C0=0x0DEE82CC, C1=0x5AB4F3A4
[Block 1410] IN: V0=0x20437561, V1=0x6E646F20 -> C0=0x6A7D654B, C1=0x4ADEF2FC
[Block 1411] IN: V0=0x6C612061, V1=0x62726965 -> C0=0x57065D08, C1=0x94AB5813
[Block 1412] IN: V0=0x726F6E2C, V1=0x2076696F -> C0=0x8E4BC198, C1=0x4DE25D48
[Block 1413] IN: V0=0x20656C20, V1=0x6669726D -> C0=0x8D3DC8B6, C1=0x169CCD5C
[Block 1414] IN: V0=0x616D656E, V1=0x746F2E20 -> C0=0xBA3C33E6, C1=0xEF7D66DB
[Block 1415] IN: V0=0x556E2070, V1=0xC3A16A61 -> C0=0xFC9ABA52, C1=0x7061F8BE
[Block 1416] IN: V0=0x726F2067, V1=0x726974C3 -> C0=0xEE492E5F, C1=0xB2B8DCB3
[Block 1417] IN: V0=0xB33B2070, V1=0x656E73C3 -> C0=0xD3646E0A, C1=0x95225AC6
[Block 1418] IN: V0=0xB33A2065, V1=0x7320756E -> C0=0x4688DB55, C1=0x570DECB9
[Block 1419] IN: V0=0x206A696C, V1=0x67756572 -> C0=0xE2616980, C1=0x40530130
[Block 1420] IN: V0=0x6F2E2045, V1=0x6C206761 -> C0=0x8389C36A, C1=0x97FB6ADC
[Block 1421] IN: V0=0x6C70C3B3, V1=0x6E206573 -> C0=0xCF3359F7, C1=0x14C84DFA
[Block 1422] IN: V0=0x74616261, V1=0x2073696E -> C0=0x15157AFF, C1=0x252724C1
[Block 1423] IN: V0=0x20746563, V1=0x686F3B20 -> C0=0xA971BA61, C1=0x75778986
[Block 1424] IN: V0=0x686162C3, V1=0xAD616E20 -> C0=0xC348E0C3, C1=0x06EC7593
[Block 1425] IN: V0=0x61727261, V1=0x6E636164 -> C0=0x47F80052, C1=0xBC8E0119
[Block 1426] IN: V0=0x6F206C61, V1=0x73207669 -> C0=0x0E171BFA, C1=0x43DCB6AA
[Block 1427] IN: V0=0x67617320, V1=0x70617261 -> C0=0x65BB0B3D, C1=0x2BC70C5C
[Block 1428] IN: V0=0x20636F6E, V1=0x73747275 -> C0=0x741DD52A, C1=0x323438F2
[Block 1429] IN: V0=0x6972206C, V1=0x61204372 -> C0=0xCB004A5A, C1=0xBF96F367
[Block 1430] IN: V0=0x757A2E0D, V1=0x0A0D0A46 -> C0=0x0E0B5C35, C1=0x6EAEDD82
[Block 1431] IN: V0=0x494E0000, V1=0x00000000 -> C0=0xF78ABBCE, C1=0x73236B23
